id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,white_username,black_username,source
l6lJNkra,True,1451760000000.0,1451760000000.0,140,resign,black,12+3,djamekauber,2293,aqwert,2282,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bc5 O-O d6 d4 exd4 Nxd4 Bd7 Nf5 O-O Bg5 Bxf5 exf5 h6 Bh4 Nd4 Bd3 c6 Ne4 g5 fxg6 fxg6 Nxf6+ Rxf6 Bxg6 Ne6 Qh5 Qf8 Bxf6 Qxf6 c3 Nf4 Qf3 Rf8 Bc2 Qg7 Rae1 Kh8 a4 d5 a5 d4 Re4 Bd6 cxd4 a6 Rfe1 Qf7 Kh1 Bb4 Ra1 Nd5 Qh3 Bd2 Re2 Bg5 Bb3 Nf4 Qf3 Qg7 Re4 Nd5 Qe2 Nf4 Qf3 Nd5 Qg3 Qf6 Rf1 Bd2 Bxd5 cxd5 Rg4 Bf4 Qa3 Qf5 Qe7 Bg5 Qe5+ Kh7 h3 Qd7 Qe2 Rf7 f4 Bd8 b4 Be7 b5 axb5 Qd3+ Qf5 Qxb5 h5 Rg3 Bh4 Re3 Bf6 Qb2 h4 Rff3 Kh6 Qb6 Kg7 Re8 Qd7 Re6 Qd8 Qc5 Rc7 Qb4 Qd7 Rb6 Qf7 Qb2 Qe7 Rf1 Qf7 f5 Qe7 Rb1 Kh6 Qb3 Rc6 Rxb7 Qd8 Qxd5 Qxd5 R7b6 Qxf5 Rxc6 Qxb1+ Kh2 Kg5,C48,Four Knights Game: Spanish Variation |  Classical Variation,8,djamekauber,aqwert,lichess
AaDW8c7E,True,1451420000000.0,1451420000000.0,131,mate,white,10+0,aqwert,2273,bonamana,2138,c3 d5 d4 Nf6 Nf3 Bf5 h3 e6 g4 Bg6 Ne5 Nbd7 Nxg6 hxg6 Bg2 Bd6 Qb3 Rb8 c4 c6 Nc3 a6 Bg5 Qc7 cxd5 exd5 Rc1 Qb6 Qxb6 Nxb6 b3 O-O O-O Rfe8 Bf3 Nbd7 Rfd1 Nf8 Rc2 Ne6 Bc1 Bf4 e3 Bd6 h4 Kh7 g5 Ng8 e4 dxe4 Nxe4 Bf4 d5 cxd5 Bxf4 Nxf4 Nd6 Re7 Rd4 Ne6 Rxd5 Rd7 Nc4 Rxd5 Bxd5 b5 Ne5 Ne7 Bxe6 fxe6 Rc7 Nf5 Ra7 Rb6 Nd7 Rd6 Nc5 Nxh4 Ne4 Rd1+ Kh2 Kg8 Rxa6 e5 Kh3 Rh1+ Kg4 Kf7 Nd6+ Ke6 Nxb5+ Kd5 Nc3+ Kd4 Ne2+ Kd3 Ng3 Rh2 Rd6+ Kc3 Ne4+ Kb4 a4 Nf5 Rxg6 Nd4 Rxg7 Nxb3 Rb7+ Kxa4 g6 Rg2+ Ng3 Rxf2 g7 Rf4+ Kh3 Nc5 Ra7+ Kb5 g8=Q Kb6 Qb8+ Kc6 Rc7+ Kd5 Qb5 Rc4 Rd7+ Ke6 Qc6#,A00,Saragossa Opening,1,aqwert,bonamana,lichess
uaXc1OTZ,True,1451420000000.0,1451420000000.0,63,mate,white,8+5,aqwert,2267,fluefiske,2022,c3 Nf6 d4 e6 Bf4 Nh5 Be3 Be7 Nf3 b6 g4 Nf6 g5 Nd5 Bc1 Bd6 e4 Bb7 exd5 Bxd5 c4 Be4 Nc3 Bg6 Bg2 c6 Qe2 O-O Nh4 Bf5 O-O Qc7 f4 f6 Nxf5 exf5 gxf6 Rxf6 Nd5 cxd5 Bxd5+ Kf8 Bxa8 Nc6 Bxc6 Qxc6 d5 Qc7 Re1 g5 Qe8+ Kg7 b3 gxf4 Bb2 Qc5+ Kh1 Qf2 Bxf6+ Kh6 Rg1 f3 Bg7#,A00,Saragossa Opening,1,aqwert,fluefiske,lichess
pwKUZLjK,True,1451330000000.0,1451330000000.0,151,outoftime,white,10+0,gmjeff,2312,aqwert,2277,d4 d5 Nf3 Nf6 c4 Bg4 Ne5 e6 Bg5 Bf5 Nc3 dxc4 e4 h6 Bh4 Bh7 Bxc4 Be7 O-O O-O Bxf6 Bxf6 f4 Bxe5 fxe5 Nc6 d5 Nxe5 Bb3 Qh4 dxe6 fxe6 Bxe6+ Kh8 Qd5 Qg5 Kh1 c6 Qc5 Rf6 Bf5 Ng4 Qg1 Bxf5 exf5 Ne3 Ne4 Qxg2+ Qxg2 Nxg2 Nxf6 Ne3 Rf3 Nc2 Rc1 Nd4 Rd3 Nxf5 Rf1 gxf6 Rxf5 Kg7 Rd7+ Kg6 Rf2 Rb8 Kg2 a5 Rd6 Rf8 h4 h5 Kg3 Rf7 a4 b5 Rxc6 bxa4 Rf4 Kg7 Rxa4 Rb7 Rc2 Rb5 Kf3 Kg6 Ke3 Re5+ Re4 Rf5 Kd4 Rb5 Kc4 Rf5 Kb3 Rd5 Ka4 Kf5 Rec4 Ke6 R2c3 f5 Rb3 Rd8 Rb5 Rd1 Rc6+ Kd7 Rf6 Ra1+ Kb3 a4+ Kb4 Kc8 Re5 Ra2 Kc3 Kd7 Rfxf5 Kd6 Rd5+ Ke6 Rc5 Ra1 Rfe5+ Kd6 Red5+ Ke6 b3 Rc1+ Kb4 axb3 Re5+ Kf6 Rxc1 Kxe5 Kxb3 Kf4 Rc4+ Kg3 Kb4 Kf3 Kc5 Kg3 Ra4 Kf3 Kd5 Kg3 Ke5 Kf3 Kf5,D02,Queen's Pawn Game: Symmetrical Variation,4,gmjeff,aqwert,lichess
Od87fUfS,True,1451310000000.0,1451310000000.0,58,resign,black,5+5,itsmagic,2201,aqwert,2266,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nc3 g6 Be3 Bg7 Qd2 Nge7 O-O-O O-O f3 Nxd4 Bxd4 Bxb5 Nxb5 f6 Nc3 Nc6 Be3 f5 h4 fxe4 Nxe4 Qe7 h5 Qe5 c3 gxh5 Qd5+ Qxd5 Rxd5 Ne5 Rxh5 Rae8 Rd1 Nxf3 gxf3 Rxf3 Bd4 Rxe4 Rg1 Rf7 Rhg5 Ree7 c4 Kf8 Kc2 Re2+ Kd3 Bxd4,C62,Ruy Lopez: Steinitz Defense,6,itsmagic,aqwert,lichess
qxzijpRi,True,1451310000000.0,1451310000000.0,47,resign,white,15+0,aqwert,2258,filov,2123,c3 Nf6 h3 e5 d4 exd4 cxd4 d5 Nc3 c6 Nf3 Bd6 e3 Bf5 Bd3 Ne4 Qc2 Qe7 Nd2 Ng3 Bxf5 Nxh1 Nxd5 cxd5 Qc8+ Qd8 Qxb7 O-O Qxa8 Qf6 Qxd5 Rd8 Qf3 Re8 Ne4 Bb4+ Kf1 Qa6+ Kg1 g6 Bg4 f5 Bxf5 gxf5 Qxf5 Nxf2 Nf6+,A00,Saragossa Opening,1,aqwert,filov,lichess
fodNBvuE,True,1451240000000.0,1451240000000.0,51,mate,white,10+2,aqwert,2250,kirklar,2119,a3 d5 c3 e5 d4 e4 e3 f5 c4 c6 Nc3 Nf6 Qb3 Be7 Nh3 b6 cxd5 Nxd5 Nxd5 cxd5 Nf4 Bb7 Ne6 Qd7 Nxg7+ Kf7 Nh5 Nc6 Nf4 Na5 Qd1 Bc6 Qh5+ Kg7 g4 Nb3 gxf5 Rhg8 Rg1+ Kh8 Ng6+ Rxg6 fxg6 Bh4 Qxh4 Nxa1 Qf6+ Kg8 gxh7+ Kxh7 Qh4#,A00,Anderssen Opening,1,aqwert,kirklar,lichess
29eBIsj8,True,1451240000000.0,1451240000000.0,74,resign,black,10+2,kirklar,2126,aqwert,2240,d4 Nf6 Nf3 d5 Bg5 h6 Bxf6 exf6 e3 Be6 Bd3 Bd6 Nbd2 O-O O-O Nd7 c4 dxc4 Bxc4 Bxc4 Nxc4 Be7 Qb3 Nb6 Nxb6 axb6 Rac1 Qd6 a3 Qd7 Qc4 Bd6 e4 b5 Qe2 Rfe8 Qc2 Bf4 Rcd1 Bd6 e5 Be7 d5 fxe5 Nxe5 Qd6 Qf5 Bf6 Nd3 Rad8 Rfe1 Rxe1+ Rxe1 g6 Qe4 Qxd5 Qxd5 Rxd5 Nb4 Rd2 Re8+ Kg7 g3 Rxb2 Rc8 Be5 Nd3 Rb1+ Kg2 Bd6 Rb8 Rb3 Ne1 b6,D03,Queen's Pawn Game: Torre Attack,5,kirklar,aqwert,lichess
eQxNcfmC,True,1451160000000.0,1451160000000.0,69,draw,draw,9+1,kasrraiix,2235,aqwert,2258,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Ke6 Nc3 Nd4 Bxd5+ Kd7 Qe4 c6 Bb3 Qf6 f4 exf4 d3 g5 O-O Bc5 Kh1 Nxb3 axb3 Kc7 Qc4 Qd4 Qf7+ Bd7 Ra4 Qd6 Ne4 Qe5 Nxg5 Be3 Rd4 Rad8 Bxe3 fxe3 Qf4 Qxf4 Rdxf4 e2 Re1 Rde8 Ne4 Rhf8 Rxf8 Rxf8 Kg1 Bg4 h3 Rf1+ Rxf1 exf1=Q+ Kxf1 Bd1 c3 Bxb3 Ke2 h5 Ke3,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,kasrraiix,aqwert,lichess
80gj0Kgz,True,1451150000000.0,1451160000000.0,61,resign,white,15+15,aqwert,2246,setne007,2204,a3 g6 b4 Bg7 Nc3 d5 d4 Nf6 e3 O-O Nf3 Nbd7 Bd3 b6 O-O Bb7 Bb2 c5 h3 Rc8 bxc5 bxc5 Nb5 Qa5 dxc5 Nxc5 Rb1 Na4 Bd4 a6 Nd6 exd6 Rxb7 Nc5 Rb1 Nfe4 Bxe4 dxe4 Bxg7 Kxg7 Nd4 Qxa3 Ra1 Qc3 Qg4 f5 Qf4 Rf6 h4 h5 Rab1 a5 Rb6 Rd8 Rfb1 a4 Rc6 Rd7 Rc8 a3 Rh8,A00,Anderssen Opening,1,aqwert,setne007,lichess
ApWyGpzN,True,1504400000000.0,1504400000000.0,29,resign,black,10+5,gordonshimm,1854,dimehola,1799,e4 c5 b4 e5 bxc5 Bxc5 Ba3 Bxa3 Nxa3 Nf6 Qf3 Nc6 c3 b6 Bc4 O-O Ne2 d6 h3 Bb7 d3 Na5 Bb3 Nxb3 axb3 Nd7 d4 f5 Ng3,B20,Sicilian Defense: Wing Gambit,3,gordonshimm,dimehola,lichess
xBByN3eB,False,1504300000000.0,1504300000000.0,56,draw,draw,15+0,tomas26,1891,gordonshimm,1854,e4 e5 f4 d5 d4 exf4 Bxf4 dxe4 Nc3 Nf6 Be2 Bb4 Qd2 Nd5 Be3 O-O Bc4 c6 Nge2 Nd7 O-O-O N7b6 Bb3 a5 a3 a4 Ba2 Ba5 h3 Be6 Kb1 Nxc3+ Nxc3 Bxa2+ Kxa2 Nd5 Qe1 b5 Bd2 b4 Nxa4 b3+ cxb3 Bxd2 Qxd2 e3 Qe2 Re8 Rhf1 Qd6 Rfe1 Re6 Qc4 Qg3 Nc5 Ree8,C31,King's Gambit |  Falkbeer Countergambit |  Hinrichsen Gambit,5,tomas26,gordonshimm,lichess
rxATqebJ,True,1504240000000.0,1504240000000.0,67,resign,white,5+5,anton2406,1903,gordonshimm,1864,e4 e5 Nf3 Nc6 c3 d5 exd5 Qxd5 d3 Bg4 Be2 O-O-O O-O Bxf3 Bxf3 Qxd3 Qa4 Nge7 Be3 Qa6 Qg4+ f5 Qh3 Kb8 Bg5 e4 Bd1 h6 Bxe7 Bxe7 Qxf5 Bf6 Qxe4 Rhe8 Qa4 Qd3 Bc2 Qd6 Na3 a6 Rad1 Qe7 Bd3 Qc5 Bg6 Re2 Rxd8+ Bxd8 Nc4 b5 Qxa6 Qxc4 Bh5 Bh4 Bxe2 Qxe2 Qxc6 Qxb2 a4 bxa4 Qxa4 Qxc3 Qb5+ Kc8 Qe8+ Bd8 Qe6+,C44,Ponziani Opening,5,anton2406,gordonshimm,lichess
54ZUu8Vu,True,1504220000000.0,1504220000000.0,52,resign,black,15+0,hasan1955,1811,gordonshimm,1854,d3 f5 e3 Nf6 Be2 b6 Bf3 d5 Bh5+ g6 Bf3 Bb7 Nh3 Bg7 O-O e5 e4 dxe4 dxe4 Qxd1 Rxd1 fxe4 Be2 h6 Bb5+ Ke7 b3 Nc6 Ba3+ Ke6 Nc3 Rad8 Re1 Rd2 Rac1 Rhd8 Nxe4 Nxe4 Rxe4 Rd1+ Re1 Rxc1 Rxc1 Nd4 Bc4+ Kf5 Rd1 Nf3+ gxf3 Rxd1+ Bf1 Bxf3,A00,Mieses Opening,1,hasan1955,gordonshimm,lichess
B4J3uhp2,True,1504070000000.0,1504070000000.0,73,resign,white,15+0,gordonshimm,1847,canadave,1707,e4 e5 Nf3 d6 d4 Nc6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8 Bc4 Ke8 Nc3 Nf6 f3 Be6 Bb3 c6 Bxe6 fxe6 Be3 Bb4 O-O-O a5 Na4 Kf7 c3 Be7 Rd3 Rad8 Rhd1 b5 Nc5 a4 Nd7 a3 Nxe5+ Ke8 Nxc6 Rxd3 Rxd3 axb2+ Kxb2 Kf7 Ne5+ Ke8 Kb3 h5 c4 bxc4+ Kxc4 h4 a4 h3 g4 g5 a5 Kf8 a6 Kg7 a7 Ra8 Kb5 Ne8 Kc6 Kf6 Nd7+ Kf7 Nb8 Bd6 Kb7,C41,Philidor Defense,5,gordonshimm,canadave,lichess
i9l4d3Sp,True,1492030000000.0,1492030000000.0,77,resign,white,10+0,keyvan777,1956,pmw97,1715,d4 d5 Bf4 e6 e3 c5 c3 cxd4 exd4 Nc6 Nf3 g6 Be5 Nf6 Bb5 Bd7 Bxc6 Bxc6 O-O Bg7 Nbd2 O-O Nb3 Ba4 Qe1 Bxb3 axb3 a6 Bxf6 Qxf6 Ne5 Qe7 f4 Bxe5 fxe5 f6 exf6 Rxf6 Rxf6 Qxf6 Qf2 Rf8 Qxf6 Rxf6 Rf1 Kf7 Re1 b5 b4 h5 Ra1 e5 dxe5 Re6 Rf1+ Kg7 Re1 g5 h3 Kg6 g4 h4 Kf2 Kf7 Re3 Ke7 Ke2 Kd7 Kd3 Kc6 Kd4 Re7 Rf3 Re6 Rf5 Rg6 Rf6+,D00,Queen's Pawn Game: Mason Attack,3,keyvan777,pmw97,lichess
ytAjBJzG,True,1492030000000.0,1492030000000.0,59,mate,white,10+0,tulpar27,1730,pmw97,1718,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Bb5 Bd7 Nc3 Nxd4 Qxd4 a6 Bc4 b5 Bb3 Nf6 Bg5 e5 Qe3 Be7 O-O O-O Rfd1 Qc7 Bxf6 Bxf6 Nd5 Qd8 Rd3 Bc6 Rad1 Bxd5 Bxd5 Rc8 c3 Bg5 Qf3 Kh8 a3 Bf4 g3 Bh6 Qh5 Qd7 Ba2 Rc6 Qxe5 f5 Rxd6 Rxd6 Rxd6 Qc8 Rxh6 fxe4 Re6 h6 Rxh6#,B54,Sicilian Defense #2,6,tulpar27,pmw97,lichess
LvoKexcf,True,1491770000000.0,1491770000000.0,130,draw,draw,10+0,pmw97,1710,tttruth,2053,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Bg5 h6 Bxf6 Qxf6 e3 c5 a3 Ba5 O-O-O Bxc3 Qxc3 d6 f4 Nc6 g3 e5 fxe5 dxe5 dxe5 Qxe5 Qxe5 Nxe5 Rd5 Ng4 Rxc5 Nf2 Bg2 Nxh1 Bxh1 b6 Rc7 Rb8 Rxa7 Be6 Bd5 Rfe8 Nf3 Bxd5 cxd5 Rxe3 Nd4 Rc8+ Kb1 Re1+ Ka2 Rh1 h4 Rd1 Nc6 Kh7 Nb4 Rg1 Rxf7 Rxg3 h5 Rg5 Rb7 Rxh5 Rxb6 Rh3 d6 Rd8 a4 Rh1 a5 Rd1 a6 R1xd6 Rxd6 Rxd6 a7 Rd8 Nc6 Rh8 Nb8 h5 a8=Q Kg6 Qe4+ Kf6 Nd7+ Kf7 Ne5+ Kf6 Nf3 Rh6 Qe5+ Kf7 Ng5+ Kf8 b4 h4 b5 h3 b6 h2 b7 Ra6+ Kb2 Rb6+ Kc3 h1=Q b8=Q+ Rxb8 Qxb8+ Ke7 Qc7+ Kf6 Qd8+ Kf5 Qa5+ Kg6 Qb6+ Kxg5 Qe3+ Kg6 Qg3+ Kh7 Qd3+ Kh6 Qe3+ Kh5,E32,Nimzo-Indian Defense: Classical Variation,7,pmw97,tttruth,lichess
FiZVAfeG,True,1491770000000.0,1491770000000.0,109,resign,white,10+0,malgorzataks,1713,pmw97,1738,e4 c5 Nc3 d6 Nf3 Nc6 Bc4 Bg4 d3 Nf6 h3 Bxf3 Qxf3 g6 Nd5 Bg7 c3 O-O O-O Ne5 Qd1 Nxd5 Bxd5 Rb8 Bf4 e6 Bb3 a6 Bxe5 Bxe5 a3 Qf6 Qg4 h5 Qe2 Kh7 Qe3 Rg8 f4 Bxc3 bxc3 Qxc3 Rfb1 b5 Bd1 c4 Be2 Rge8 Rc1 Qf6 d4 e5 fxe5 dxe5 d5 Qd6 Qc3 Rf8 Qb4 Qb6+ Kh1 Qe3 Bf3 f5 Qe1 Qg5 h4 Qf6 Qe3 f4 Qc3 Kg7 Rd1 Qxh4+ Kg1 Qg5 Kf1 Qg3 Ke2 h4 Qxe5+ Kh6 Rh1 Rbe8 Qc3 Rf5 Rh3 Qg5 Kf2 Rfe5 Rah1 Kg7 Rxh4 Qg3+ Kf1 a5 R4h3 Qg5 Rh7+ Kf6 d6 b4 axb4 axb4 Qxb4 c3 Qxc3 Re6 d7,B23,Sicilian Defense: Closed Variation,3,malgorzataks,pmw97,lichess
fK8Y9TXq,True,1491770000000.0,1491770000000.0,68,resign,black,10+0,pmw97,1739,lvovich,1986,d4 d6 c4 Nf6 Nc3 g6 Nf3 Bg7 Bg5 O-O e3 a6 h3 c5 dxc5 dxc5 Be2 Nc6 O-O Bf5 b3 Qc7 g4 Nxg4 hxg4 Bxg4 Rc1 Rad8 Qc2 Bxf3 Bf4 e5 Nd5 Qd7 Bxf3 exf4 Nxf4 Ne5 Bg2 Qg4 Qe2 Qxe2 Nxe2 Rd2 Nf4 b6 a4 Nd3 Nxd3 Rxd3 Rb1 Rfd8 b4 Ra3 bxc5 bxc5 Bd5 Rxa4 Rb7 Rxd5 cxd5 Rb4 Ra7 Rb6 Rd1 Be5 Rc7 Bxc7,E61,King's Indian Defense: Smyslov Variation,9,pmw97,lvovich,lichess
Fk7E6Ikw,True,1491770000000.0,1491770000000.0,44,resign,white,10+0,britos777,1853,pmw97,1748,c4 e6 Nc3 c5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nf3 b6 O-O Bb7 d4 Nxc3 bxc3 cxd4 cxd4 g6 Bg5 Be7 Bxe7 Qxe7 Rc1 O-O Qd2 Nd7 Rc7 Rab8 Ne5 Rfd8 Bxb7 f6 Nxd7 Rxd7 Rxd7 Qxd7 Bg2 e5 e3 exd4 Qxd4 Kg7,A13,English Opening: Agincourt Defense,2,britos777,pmw97,lichess
wWT0Pu8B,True,1491680000000.0,1491680000000.0,68,resign,black,7+2,pmw97,1758,dark_knight_666,1745,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O e3 d5 c5 b6 a3 Bxc3 Bxc3 bxc5 dxc5 Ne4 Qc2 Ba6 Bxa6 Nxa6 Nf3 Rb8 b4 Nxc3 Qxc3 Qd7 O-O Qa4 Ng5 h6 Nf3 Rfd8 Nd4 c6 Rfb1 Nc7 h3 Rb7 Qc2 Qxc2 Nxc2 e5 g3 Ne6 Kg2 Ng5 f3 d4 exd4 exd4 Rd1 d3 Ne1 d2 Nc2 Rd3 Ra2 Nxf3 Na1 Ne1+ Kf2 Rf3+ Ke2 Re7+ Kxd2 Rf2+,E20,Nimzo-Indian Defense,6,pmw97,dark_knight_666,lichess
wEHdayxX,True,1491680000000.0,1491680000000.0,77,mate,white,10+0,khtabkhmal,1977,pmw97,1763,d4 d5 c4 dxc4 Nc3 Bf5 e4 Bg6 f4 h6 f5 Bh7 Bxc4 a6 Qb3 e6 fxe6 fxe6 Bxe6 Qh4+ g3 Qxe4+ Nxe4 Bxe4 Bf7+ Kd8 Nf3 Bxf3 Qxf3 Nf6 Bf4 Nc6 O-O-O Bd6 Bxd6 cxd6 d5 Ne5 Qb3 b5 Be6 Ke7 Rhe1 Rhb8 Kb1 Ra7 h4 Rc7 g4 Kf8 g5 hxg5 hxg5 Nfd7 Rf1+ Ke7 Qg3 Rcc8 g6 Rf8 Qg5+ Nf6 Rc1 Rb7 Rc3 a5 Rfc1 Re8 Rc7+ Rxc7 Rxc7+ Kf8 Qh4 Rxe6 dxe6 Ng8 Qd8#,D20,Queen's Gambit Accepted,4,khtabkhmal,pmw97,lichess
KKwaVG3w,True,1491680000000.0,1491680000000.0,86,resign,black,10+0,pmw97,1767,master1move,2050,d4 Nf6 c4 e5 dxe5 Ng4 Nc3 Nxe5 e3 Nbc6 Nf3 g6 b3 Bg7 Bb2 O-O Nxe5 Nxe5 g3 d6 Bg2 c6 O-O Be6 Qc2 Qe7 Rad1 Rad8 Ne4 d5 cxd5 Bxd5 f4 Ng4 Bxg7 Kxg7 Qc3+ f6 h3 Bxe4 hxg4 Bxg2 Kxg2 Qe4+ Kf2 Rxd1 Rxd1 Rf7 Qd3 Qe7 Qd4 b6 g5 Qe6 gxf6+ Rxf6 g4 Qxg4 Qd7+ Qxd7 Rxd7+ Rf7 Rd6 Rc7 Kf3 Kf7 Rd1 c5 Rh1 h5 Rh4 b5 f5 a6 Kf4 c4 bxc4 Rxc4+ Kg5 Rxh4 Kxh4 gxf5 Kxh5 Ke6 Kg5 Ke5,A52,Budapest Defense,6,pmw97,master1move,lichess
XmSBtXhm,True,1491680000000.0,1491680000000.0,56,mate,black,10+0,mitko90,1712,pmw97,1757,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nc3 g6 Bb5 Bd7 Bxc6 Bxc6 O-O Bg7 Nxc6 bxc6 Qf3 Nf6 Bg5 O-O Rfe1 Rb8 Na4 Qa5 Bxf6 Bxf6 b3 Bxa1 Rxa1 e6 Rd1 d5 exd5 cxd5 h4 Qc7 h5 Qxc2 h6 Rb4 Kh2 f6 Rxd5 Qc7+ Kg1 Qc1+ Kh2 exd5 Qxd5+ Kh8 Nc5 Rh4+ Kg3 Qf4#,B54,Sicilian Defense #2,6,mitko90,pmw97,lichess
LeG0doiD,True,1491680000000.0,1491680000000.0,61,resign,white,10+0,pmw97,1741,hanngar87,1874,d4 c6 c4 Qc7 Nc3 d6 Bf4 Nd7 e3 e5 dxe5 dxe5 Bg3 Ngf6 Nf3 g6 Bd3 Bg7 O-O O-O Rc1 Re8 Qc2 a5 b3 b6 a4 Bb7 h3 Rad8 Rfd1 h5 Bh2 Qc8 Nd2 c5 Nde4 Qc6 f3 Kh8 Nxf6 Nxf6 Ne4 Bh6 Re1 Bc8 Nxf6 Qxf6 Rcd1 Qg5 Qf2 Bxh3 f4 exf4 Bxf4 Qg4 Bxh6 h4 Be2 Qh5 Bxh5,A40,Queen's Pawn,1,pmw97,hanngar87,lichess
NxvwzFQd,True,1491680000000.0,1491680000000.0,81,mate,white,10+0,gerard1963,1978,pmw97,1746,d4 d5 c4 dxc4 e3 Nf6 Bxc4 Bf5 Qb3 e6 Qxb7 Nbd7 Nf3 Rb8 Qxa7 Bb4+ Nbd2 Ne4 b3 Nxd2 Bxd2 Bxd2+ Nxd2 O-O O-O Qg5 Qxc7 Bh3 Qg3 Qxg3 hxg3 Bf5 Be2 Rfc8 Nc4 Nb6 Nd6 Rc2 Bc4 Nxc4 Nxc4 Bd3 Rfc1 Rxc1+ Rxc1 Bxc4 Rxc4 Kf8 Kf1 Ra8 a4 Ke8 Ke2 Rb8 b4 Kd7 Kd3 Kd6 e4 f6 f3 g5 b5 f5 Rb4 h5 a5 g4 e5+ Kd5 f4 Rh8 b6 h4 gxh4 Rxh4 b7 Rh2 b8=Q Rxg2 Qb7#,D20,Queen's Gambit Accepted: Old Variation,5,gerard1963,pmw97,lichess
4bOulIL9,True,1491680000000.0,1491680000000.0,60,mate,black,10+0,pmw97,1741,protopych,1901,d4 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O a3 Be7 Nf3 d5 c5 b6 b4 bxc5 bxc5 Ba6 g3 Nc6 Bg2 Bc4 O-O Rb8 Re1 e5 Nxe5 Nxe5 dxe5 Ng4 Bf4 h6 Bxd5 Bxd5 Qxd5 Qxd5 Nxd5 Bxc5 Be3 Nxe3 Nxe3 Bxe3 fxe3 Rfe8 Rec1 Rxe5 Rxc7 Rxe3 Rxa7 Rxe2 Rf1 f6 a4 Rbb2 h4 Rg2+ Kh1 Rh2+ Kg1 Rbg2#,E20,Nimzo-Indian Defense,6,pmw97,protopych,lichess
koYqP7sn,True,1491680000000.0,1491680000000.0,61,resign,white,10+0,pmw97,1729,bouzav,1726,d4 Nf6 c4 b6 Nc3 Bb7 e3 g6 Nf3 d6 b3 Bg7 Bb2 O-O g3 Ne4 Nxe4 Bxe4 Bg2 c5 O-O cxd4 Bxd4 Bxd4 Nxd4 Bxg2 Kxg2 e5 Ne2 Nc6 a3 h5 Nc3 h4 Qc2 hxg3 hxg3 Kg7 Nd5 Rh8 Rh1 Qd7 Qe4 f5 Qf3 e4 Qe2 Ne7 Qb2+ Kf7 Nxe7 Rxh1 Rxh1 Qxe7 Rh7+ Ke8 Qh8+ Kd7 Rxe7+ Kxe7 Qxa8,A50,Queen's Indian Accelerated,4,pmw97,bouzav,lichess
3MiSNK1O,True,1491680000000.0,1491680000000.0,56,resign,black,10+0,emilbabayev,1738,pmw97,1717,e4 c5 Nf3 d6 c3 Nc6 d4 cxd4 cxd4 Bg4 Be2 g6 Nc3 Bg7 Be3 Nf6 O-O O-O a3 a6 Nd2 Bxe2 Qxe2 b5 f3 Qc7 Rac1 Qb7 Nb3 Rad8 Rfd1 Rfe8 d5 Ne5 f4 Ned7 Na5 Qa8 Nc6 Rc8 e5 dxe5 fxe5 Nh5 Bd4 Nb8 Nxb8 Qxb8 Ne4 Bxe5 Bxe5 Qxe5 Qd3 Nf4 Qd2 Qxe4,B50,Sicilian Defense: Delayed Alapin,5,emilbabayev,pmw97,lichess
jP4YJia6,False,1490240000000.0,1490240000000.0,124,outoftime,black,10+0,icecreamdealer,1774,mohand321,1785,e4 c5 Nf3 a6 d4 e6 Be3 Qc7 Be2 Nf6 Nbd2 c4 Bxc4 Nxe4 Nxe4 Qxc4 a3 d5 Nc3 Bd7 Nd2 Qc7 O-O Bd6 h3 Bh2+ Kh1 Bf4 Ne2 Bd6 Rc1 O-O c4 dxc4 Nxc4 Bc6 Bd2 Qd8 Nxd6 Qxd6 Bb4 Qd5 Nf4 Qf5 Bxf8 Qxf4 Qg4 Qxg4 hxg4 Kxf8 Rc3 Nd7 Rfc1 Nf6 f3 Rc8 a4 Nd5 Rc5 Rd8 a5 Nb4 R1c4 Nd3 Rxc6 bxc6 Rxc6 Nxb2 Rxa6 Rxd4 Rb6 Nc4 Rb8+ Ke7 a6 Rd8 a7 Nb6 Rxb6 Ra8 Rb7+ Kf6 Kh2 g5 Kg3 h6 f4 Kg6 fxg5 hxg5 Kf3 f6 g3 Kh6 Kg2 Kg6 Kf3 f5 gxf5+ Kxf5 g4+ Ke5 Kg3 Ke4 Kf2 e5 Kg3 Ke3 Rg7 e4 Rxg5 Rxa7 Re5 Rg7 g5 Kd3 Kg4 e3 Kh5 e2 g6 Kd2 Kh6 Rg8,B40,Sicilian Defense: Drazic Variation,6,icecreamdealer,mohand321,lichess
